SYMB,MM/DD/YY,NAV
IBAPR2011,5/1/2017,110.56
IBMAY2011,5/1/2017,111.48
IBJUN2011,5/1/2017,111.24
IBJUL2011,5/1/2017,110.96
IBAUG2011,5/1/2017,110.72
IBSEP2011,5/1/2017,110.48
IBOCT2011,5/1/2017,110.20
IBNOV2011,5/1/2017,108.92
IBDEC2011,5/1/2017,108.68
IBJAN2010,5/1/2017,116.16
IBFEB2010,5/1/2017,115.88
IBMAR2010,5/1/2017,115.6
IBAPR2010,5/1/2017,115.28
IBMAY2010,5/1/2017,114.20
IBJUN2010,5/1/2017,113.92
IBJUL2010,5/1/2017,113.64
IBAUG2010,5/1/2017,113.36
IBSEP2010,5/1/2017,113.08
IBOCT2010,5/1/2017,112.8
IBNOV2010,5/1/2017,111.84
IBDEC2010,5/1/2017,111.6
IBJAN2009,5/1/2017,122.84
IBFEB2009,5/1/2017,122.48
IBMAR2009,5/1/2017,122.12
IBAPR2009,5/1/2017,121.80
IBMAY2009,5/1/2017,115.28
IBJUN2009,5/1/2017,115.00
IBJUL2009,5/1/2017,114.72
IBAUG2009,5/1/2017,114.44
IBSEP2009,5/1/2017,114.16
IBOCT2009,5/1/2017,113.92
IBNOV2009,5/1/2017,116.76
IBDEC2009,5/1/2017,116.48
IBJAN2008,5/1/2017,134.12
IBFEB2008,5/1/2017,133.68
IBMAR2008,5/1/2017,133.24
IBAPR2008,5/1/2017,132.8
IBMAY2008,5/1/2017,120.16
IBJUN2008,5/1/2017,119.88
IBJUL2008,5/1/2017,119.6
IBAUG2008,5/1/2017,119.32
IBSEP2008,5/1/2017,119.08
IBOCT2008,5/1/2017,118.8
IBNOV2008,5/1/2017,123.56
IBDEC2008,5/1/2017,123.2
IBJAN2007,5/1/2017,142.24
IBFEB2007,5/1/2017,141.72
IBMAR2007,5/1/2017,141.24
IBAPR2007,5/1/2017,140.76
IBMAY2007,5/1/2017,138.64
IBJUN2007,5/1/2017,138.20
IBJUL2007,5/1/2017,137.72
IBAUG2007,5/1/2017,137.24
IBSEP2007,5/1/2017,136.8
IBOCT2007,5/1/2017,136.32
IBNOV2007,5/1/2017,135.00
IBDEC2007,5/1/2017,134.56
IBJAN2006,5/1/2017,142.92
IBFEB2006,5/1/2017,142.48
IBMAR2006,5/1/2017,142.04
IBAPR2006,5/1/2017,141.6
IBMAY2006,5/1/2017,144.68
IBJUN2006,5/1/2017,144.20
IBJUL2006,5/1/2017,143.68
IBAUG2006,5/1/2017,143.2
IBSEP2006,5/1/2017,142.72
IBOCT2006,5/1/2017,142.20
IBNOV2006,5/1/2017,143.2
IBDEC2006,5/1/2017,142.72
IBJAN2005,5/1/2017,148.92
IBFEB2005,5/1/2017,148.44
IBMAR2005,5/1/2017,148
IBAPR2005,5/1/2017,147.52
IBMAY2005,5/1/2017,150.4
IBJUN2005,5/1/2017,149.92
IBJUL2005,5/1/2017,149.44
IBAUG2005,5/1/2017,148.96
IBSEP2005,5/1/2017,148.44
IBOCT2005,5/1/2017,147.96
IBNOV2005,5/1/2017,143.84
IBDEC2005,5/1/2017,143.36
IBJAN2004,5/1/2017,154.88
IBFEB2004,5/1/2017,154.4
IBMAR2004,5/1/2017,153.92
IBAPR2004,5/1/2017,153.40
IBMAY2004,5/1/2017,152.48
IBJUN2004,5/1/2017,152
IBJUL2004,5/1/2017,151.52
IBAUG2004,5/1/2017,151.04
IBSEP2004,5/1/2017,150.56
IBOCT2004,5/1/2017,150.12
IBNOV2004,5/1/2017,149.84
IBDEC2004,5/1/2017,149.40
IBJAN2003,5/1/2017,172.28
IBFEB2003,5/1/2017,171.64
IBMAR2003,5/1/2017,171.04
IBAPR2003,5/1/2017,170.4
IBMAY2003,5/1/2017,159.64
IBJUN2003,5/1/2017,159.12
IBJUL2003,5/1/2017,158.60
IBAUG2003,5/1/2017,158.12
IBSEP2003,5/1/2017,157.6
IBOCT2003,5/1/2017,157.12
IBNOV2003,5/1/2017,155.88
IBDEC2003,5/1/2017,155.40
IBJAN2002,5/1/2017,188.48
IBFEB2002,5/1/2017,187.72
IBMAR2002,5/1/2017,187.00
IBAPR2002,5/1/2017,186.24
IBMAY2002,5/1/2017,185.88
IBJUN2002,5/1/2017,185.12
IBJUL2002,5/1/2017,184.4
IBAUG2002,5/1/2017,183.68
IBSEP2002,5/1/2017,182.96
IBOCT2002,5/1/2017,182.24
IBNOV2002,5/1/2017,173.52
IBDEC2002,5/1/2017,172.88
IBJAN2001,5/1/2017,246.44
IBFEB2001,5/1/2017,245.2
IBMAR2001,5/1/2017,243.96
IBAPR2001,5/1/2017,242.72
IBMAY2001,5/1/2017,226.84
IBJUN2001,5/1/2017,225.76
IBJUL2001,5/1/2017,224.68
IBAUG2001,5/1/2017,223.6
IBSEP2001,5/1/2017,222.56
IBOCT2001,5/1/2017,221.48
IBNOV2001,5/1/2017,189.96
IBDEC2001,5/1/2017,189.2
IBJAN2000,5/1/2017,264.20
IBFEB2000,5/1/2017,262.88
IBMAR2000,5/1/2017,261.52
IBAPR2000,5/1/2017,260.20
IBMAY2000,5/1/2017,266.48
IBJUN2000,5/1/2017,265.08
IBJUL2000,5/1/2017,263.68
IBAUG2000,5/1/2017,262.32
IBSEP2000,5/1/2017,260.92
IBOCT2000,5/1/2017,259.56
IBNOV2000,5/1/2017,248.96
IBDEC2000,5/1/2017,247.72
IBSEP1998,5/1/2017,281.44
IBOCT1998,5/1/2017,280.04
IBNOV1998,5/1/2017,276.28
IBDEC1998,5/1/2017,274.88
IBJAN2017,5/1/2017,100
IBFEB2017,5/1/2017,100
IBMAR2017,5/1/2017,100
IBAPR2017,5/1/2017,100
IBMAY2017,5/1/2017,100
IBJAN1999,5/1/2017,273.52
IBFEB1999,5/1/2017,272.16
IBMAR1999,5/1/2017,270.8
IBAPR1999,5/1/2017,269.44
IBMAY1999,5/1/2017,269.36
IBJUN1999,5/1/2017,268
IBJUL1999,5/1/2017,266.64
IBAUG1999,5/1/2017,265.32
IBSEP1999,5/1/2017,264
IBOCT1999,5/1/2017,262.68
IBNOV1999,5/1/2017,266.92
IBDEC1999,5/1/2017,265.56
IBJAN2016,5/1/2017,101.2
IBFEB2016,5/1/2017,100.96
IBMAR2016,5/1/2017,100.96
IBAPR2016,5/1/2017,100.92
IBMAY2016,5/1/2017,100.84
IBJUN2016,5/1/2017,100
IBJUL2016,5/1/2017,100
IBAUG2016,5/1/2017,100
IBSEP2016,5/1/2017,100
IBOCT2016,5/1/2017,100
IBNOV2016,5/1/2017,100
IBDEC2016,5/1/2017,100
IBJAN2017,6/1/2017,100
IBFEB2017,6/1/2017,100
IBMAR2017,6/1/2017,100
IBAPR2017,6/1/2017,100
IBMAY2017,6/1/2017,100
IBJUN2017,6/1/2017,100
IBJAN2016,6/1/2017,101.44
IBFEB2016,6/1/2017,101.2
IBMAR2016,6/1/2017,100.96
IBAPR2016,6/1/2017,100.96
IBMAY2016,6/1/2017,101.08
IBJUN2016,6/1/2017,100.84
IBJUL2016,6/1/2017,100
IBAUG2016,6/1/2017,100
IBSEP2016,6/1/2017,100
IBOCT2016,6/1/2017,100
IBNOV2016,6/1/2017,100
IBDEC2016,6/1/2017,100
IBJAN2015,6/1/2017,102.08
IBFEB2015,6/1/2017,101.84
IBMAR2015,6/1/2017,101.6
IBAPR2015,6/1/2017,101.6
IBMAY2015,6/1/2017,101.76
IBJUN2015,6/1/2017,101.52
IBJUL2015,6/1/2017,101.32
IBAUG2015,6/1/2017,101.08
IBSEP2015,6/1/2017,100.84
IBOCT2015,6/1/2017,100.84
IBNOV2015,6/1/2017,101.92
IBDEC2015,6/1/2017,101.68
IBJAN2014,6/1/2017,104.16
IBFEB2014,6/1/2017,103.88
IBMAR2014,6/1/2017,103.64
IBAPR2014,6/1/2017,103.6
IBMAY2014,6/1/2017,103.68
IBJUN2014,6/1/2017,103.44
IBJUL2014,6/1/2017,103.2
IBAUG2014,6/1/2017,102.96
IBSEP2014,6/1/2017,102.72
IBOCT2014,6/1/2017,102.72
IBNOV2014,6/1/2017,102.52
IBDEC2014,6/1/2017,102.28
IBJAN2013,6/1/2017,105.12
IBFEB2013,6/1/2017,104.88
IBMAR2013,6/1/2017,104.64
IBAPR2013,6/1/2017,104.64
IBMAY2013,6/1/2017,104.72
IBJUN2013,6/1/2017,104.48
IBJUL2013,6/1/2017,104.24
IBAUG2013,6/1/2017,104
IBSEP2013,6/1/2017,103.76
IBOCT2013,6/1/2017,103.76
IBNOV2013,6/1/2017,104.68
IBDEC2013,6/1/2017,104.4
IBJAN2012,6/1/2017,108.68
IBFEB2012,6/1/2017,108.44
IBMAR2012,6/1/2017,108.16
IBAPR2012,6/1/2017,107.92
IBMAY2012,6/1/2017,107.44
IBJUN2012,6/1/2017,107.28
IBJUL2012,6/1/2017,106.28
IBAUG2012,6/1/2017,106.04
IBSEP2012,6/1/2017,105.80
IBOCT2012,6/1/2017,105.80
IBNOV2012,6/1/2017,105.6
IBDEC2012,6/1/2017,105.36
IBJAN2011,6/1/2017,111.6
IBFEB2011,6/1/2017,111.32
IBMAR2011,6/1/2017,111.08
IBAPR2011,6/1/2017,110.84
IBMAY2011,6/1/2017,111.68
IBJUN2011,6/1/2017,111.48
IBJUL2011,6/1/2017,111.24
IBAUG2011,6/1/2017,110.96
IBSEP2011,6/1/2017,110.72
IBOCT2011,6/1/2017,110.48
IBNOV2011,6/1/2017,109.08
IBDEC2011,6/1/2017,108.92
IBJAN2010,6/1/2017,116.48
IBFEB2010,6/1/2017,116.16
IBMAR2010,6/1/2017,115.88
IBAPR2010,6/1/2017,115.6
IBMAY2010,6/1/2017,114.4
IBJUN2010,6/1/2017,114.20
IBJUL2010,6/1/2017,113.92
IBAUG2010,6/1/2017,113.64
IBSEP2010,6/1/2017,113.36
IBOCT2010,6/1/2017,113.08
IBNOV2010,6/1/2017,112.04
IBDEC2010,6/1/2017,111.84
IBJAN2009,6/1/2017,123.2
IBFEB2009,6/1/2017,122.84
IBMAR2009,6/1/2017,122.48
IBAPR2009,6/1/2017,122.12
IBMAY2009,6/1/2017,115.48
IBJUN2009,6/1/2017,115.28
IBJUL2009,6/1/2017,115.00
IBAUG2009,6/1/2017,114.72
IBSEP2009,6/1/2017,114.44
IBOCT2009,6/1/2017,114.16
IBNOV2009,6/1/2017,116.96
IBDEC2009,6/1/2017,116.76
IBJAN2008,6/1/2017,134.56
IBFEB2008,6/1/2017,134.12
IBMAR2008,6/1/2017,133.68
IBAPR2008,6/1/2017,133.24
IBMAY2008,6/1/2017,120.36
IBJUN2008,6/1/2017,120.16
IBJUL2008,6/1/2017,119.88
IBAUG2008,6/1/2017,119.6
IBSEP2008,6/1/2017,119.32
IBOCT2008,6/1/2017,119.08
IBNOV2008,6/1/2017,123.84
IBDEC2008,6/1/2017,123.56
IBJAN2007,6/1/2017,142.72
IBFEB2007,6/1/2017,142.24
IBMAR2007,6/1/2017,141.72
IBAPR2007,6/1/2017,141.24
IBMAY2007,6/1/2017,139.00
IBJUN2007,6/1/2017,138.64
IBJUL2007,6/1/2017,138.20
IBAUG2007,6/1/2017,137.72
IBSEP2007,6/1/2017,137.24
IBOCT2007,6/1/2017,136.8
IBNOV2007,6/1/2017,135.36
IBDEC2007,6/1/2017,135.00
IBJAN2006,6/1/2017,143.36
IBFEB2006,6/1/2017,142.92
IBMAR2006,6/1/2017,142.48
IBAPR2006,6/1/2017,142.04
IBMAY2006,6/1/2017,145.08
IBJUN2006,6/1/2017,144.68
IBJUL2006,6/1/2017,144.20
IBAUG2006,6/1/2017,143.68
IBSEP2006,6/1/2017,143.2
IBOCT2006,6/1/2017,142.72
IBNOV2006,6/1/2017,143.6
IBDEC2006,6/1/2017,143.2
IBJAN2005,6/1/2017,149.40
IBFEB2005,6/1/2017,148.92
IBMAR2005,6/1/2017,148.44
IBAPR2005,6/1/2017,148
IBMAY2005,6/1/2017,150.8
IBJUN2005,6/1/2017,150.4
IBJUL2005,6/1/2017,149.92
IBAUG2005,6/1/2017,149.44
IBSEP2005,6/1/2017,148.96
IBOCT2005,6/1/2017,148.44
IBNOV2005,6/1/2017,144.20
IBDEC2005,6/1/2017,143.84
IBJAN2004,6/1/2017,155.40
IBFEB2004,6/1/2017,154.88
IBMAR2004,6/1/2017,154.4
IBAPR2004,6/1/2017,153.92
IBMAY2004,6/1/2017,152.84
IBJUN2004,6/1/2017,152.48
IBJUL2004,6/1/2017,152
IBAUG2004,6/1/2017,151.52
IBSEP2004,6/1/2017,151.04
IBOCT2004,6/1/2017,150.56
IBNOV2004,6/1/2017,150.20
IBDEC2004,6/1/2017,149.84
IBJAN2003,6/1/2017,172.88
IBFEB2003,6/1/2017,172.28
IBMAR2003,6/1/2017,171.64
IBAPR2003,6/1/2017,171.04
IBMAY2003,6/1/2017,160.04
IBJUN2003,6/1/2017,159.64
IBJUL2003,6/1/2017,159.12
IBAUG2003,6/1/2017,158.60
IBSEP2003,6/1/2017,158.12
IBOCT2003,6/1/2017,157.6
IBNOV2003,6/1/2017,156.28
IBDEC2003,6/1/2017,155.88
IBJAN2002,6/1/2017,189.2
IBFEB2002,6/1/2017,188.48
IBMAR2002,6/1/2017,187.72
IBAPR2002,6/1/2017,187.00
IBMAY2002,6/1/2017,186.48
IBJUN2002,6/1/2017,185.88
IBJUL2002,6/1/2017,185.12
IBAUG2002,6/1/2017,184.4
IBSEP2002,6/1/2017,183.68
IBOCT2002,6/1/2017,182.96
IBNOV2002,6/1/2017,174.04
IBDEC2002,6/1/2017,173.52
IBJAN2001,6/1/2017,247.72
IBFEB2001,6/1/2017,246.44
IBMAR2001,6/1/2017,245.2
IBAPR2001,6/1/2017,243.96
IBMAY2001,6/1/2017,227.76
IBJUN2001,6/1/2017,226.84
IBJUL2001,6/1/2017,225.76
IBAUG2001,6/1/2017,224.68
IBSEP2001,6/1/2017,223.6
IBOCT2001,6/1/2017,222.56
IBNOV2001,6/1/2017,190.60
IBDEC2001,6/1/2017,189.96
IBJAN2000,6/1/2017,265.56
IBFEB2000,6/1/2017,264.20
IBMAR2000,6/1/2017,262.88
IBAPR2000,6/1/2017,261.52
IBMAY2000,6/1/2017,267.72
IBJUN2000,6/1/2017,266.48
IBJUL2000,6/1/2017,265.08
IBAUG2000,6/1/2017,263.68
IBSEP2000,6/1/2017,262.32
IBOCT2000,6/1/2017,260.92
IBNOV2000,6/1/2017,250.08
IBDEC2000,6/1/2017,248.96
IBJAN1999,6/1/2017,274.88
IBFEB1999,6/1/2017,273.52
IBMAR1999,6/1/2017,272.16
IBAPR1999,6/1/2017,270.8
IBMAY1999,6/1/2017,270.52
IBJUN1999,6/1/2017,269.36
IBJUL1999,6/1/2017,268
IBAUG1999,6/1/2017,266.64
IBSEP1999,6/1/2017,265.32
IBOCT1999,6/1/2017,264
IBNOV1999,6/1/2017,268.12
IBDEC1999,6/1/2017,266.92
IBSEP1998,6/1/2017,282.88
IBOCT1998,6/1/2017,281.44
IBNOV1998,6/1/2017,277.48
IBDEC1998,6/1/2017,276.28
IBJAN2012,7/1/2017,108.92
IBFEB2012,7/1/2017,108.68
IBMAR2012,7/1/2017,108.44
IBAPR2012,7/1/2017,108.16
IBMAY2012,7/1/2017,107.64
IBJUN2012,7/1/2017,107.44
IBJUL2012,7/1/2017,107.28
IBAUG2012,7/1/2017,106.28
IBSEP2012,7/1/2017,106.04
IBOCT2012,7/1/2017,105.80
IBNOV2012,7/1/2017,105.84
IBDEC2012,7/1/2017,105.6
IBJAN2011,7/1/2017,111.84
IBFEB2011,7/1/2017,111.6
IBMAR2011,7/1/2017,111.32
IBAPR2011,7/1/2017,111.08
IBMAY2011,7/1/2017,111.84
IBJUN2011,7/1/2017,111.68
IBJUL2011,7/1/2017,111.48
IBAUG2011,7/1/2017,111.24
IBSEP2011,7/1/2017,110.96
IBOCT2011,7/1/2017,110.72
IBNOV2011,7/1/2017,109.28
IBDEC2011,7/1/2017,109.08
IBJAN2010,7/1/2017,116.76
IBFEB2010,7/1/2017,116.48
IBMAR2010,7/1/2017,116.16
IBAPR2010,7/1/2017,115.88
IBMAY2010,7/1/2017,114.60
IBJUN2010,7/1/2017,114.4
IBJUL2010,7/1/2017,114.20
IBAUG2010,7/1/2017,113.92
IBSEP2010,7/1/2017,113.64
IBOCT2010,7/1/2017,113.36
IBNOV2010,7/1/2017,112.20
IBDEC2010,7/1/2017,112.04
IBJAN2009,7/1/2017,123.56
IBFEB2009,7/1/2017,123.2
IBMAR2009,7/1/2017,122.84
IBAPR2009,7/1/2017,122.48
IBMAY2009,7/1/2017,115.68
IBJUN2009,7/1/2017,115.48
IBJUL2009,7/1/2017,115.28
IBAUG2009,7/1/2017,115.00
IBSEP2009,7/1/2017,114.72
IBOCT2009,7/1/2017,114.44
IBNOV2009,7/1/2017,117.2
IBDEC2009,7/1/2017,116.96
IBJAN2008,7/1/2017,135.00
IBFEB2008,7/1/2017,134.56
IBMAR2008,7/1/2017,134.12
IBAPR2008,7/1/2017,133.68
IBMAY2008,7/1/2017,120.56
IBJUN2008,7/1/2017,120.36
IBJUL2008,7/1/2017,120.16
IBAUG2008,7/1/2017,119.88
IBSEP2008,7/1/2017,119.6
IBOCT2008,7/1/2017,119.32
IBNOV2008,7/1/2017,124.12
IBDEC2008,7/1/2017,123.84
IBJAN2007,7/1/2017,143.2
IBFEB2007,7/1/2017,142.72
IBMAR2007,7/1/2017,142.24
IBAPR2007,7/1/2017,141.72
IBMAY2007,7/1/2017,139.40
IBJUN2007,7/1/2017,139.00
IBJUL2007,7/1/2017,138.64
IBAUG2007,7/1/2017,138.20
IBSEP2007,7/1/2017,137.72
IBOCT2007,7/1/2017,137.24
IBNOV2007,7/1/2017,135.72
IBDEC2007,7/1/2017,135.36
IBJAN2006,7/1/2017,143.84
IBFEB2006,7/1/2017,143.36
IBMAR2006,7/1/2017,142.92
IBAPR2006,7/1/2017,142.48
IBMAY2006,7/1/2017,145.48
IBJUN2006,7/1/2017,145.08
IBJUL2006,7/1/2017,144.68
IBAUG2006,7/1/2017,144.20
IBSEP2006,7/1/2017,143.68
IBOCT2006,7/1/2017,143.2
IBNOV2006,7/1/2017,144
IBDEC2006,7/1/2017,143.6
IBJAN2005,7/1/2017,149.84
IBFEB2005,7/1/2017,149.40
IBMAR2005,7/1/2017,148.92
IBAPR2005,7/1/2017,148.44
IBMAY2005,7/1/2017,151.2
IBJUN2005,7/1/2017,150.8
IBJUL2005,7/1/2017,150.4
IBAUG2005,7/1/2017,149.92
IBSEP2005,7/1/2017,149.44
IBOCT2005,7/1/2017,148.96
IBNOV2005,7/1/2017,144.56
IBDEC2005,7/1/2017,144.20
IBJAN2004,7/1/2017,155.88
IBFEB2004,7/1/2017,155.40
IBMAR2004,7/1/2017,154.88
IBAPR2004,7/1/2017,154.4
IBMAY2004,7/1/2017,153.24
IBJUN2004,7/1/2017,152.84
IBJUL2004,7/1/2017,152.48
IBAUG2004,7/1/2017,152
IBSEP2004,7/1/2017,151.52
IBOCT2004,7/1/2017,151.04
IBNOV2004,7/1/2017,150.56
IBDEC2004,7/1/2017,150.20
IBJAN2003,7/1/2017,173.52
IBFEB2003,7/1/2017,172.88
IBMAR2003,7/1/2017,172.28
IBAPR2003,7/1/2017,171.64
IBMAY2003,7/1/2017,160.44
IBJUN2003,7/1/2017,160.04
IBJUL2003,7/1/2017,159.64
IBAUG2003,7/1/2017,159.12
IBSEP2003,7/1/2017,158.60
IBOCT2003,7/1/2017,158.12
IBNOV2003,7/1/2017,156.68
IBDEC2003,7/1/2017,156.28
IBJAN2002,7/1/2017,189.96
IBFEB2002,7/1/2017,189.2
IBMAR2002,7/1/2017,188.48
IBAPR2002,7/1/2017,187.72
IBMAY2002,7/1/2017,187.12
IBJUN2002,7/1/2017,186.48
IBJUL2002,7/1/2017,185.88
IBAUG2002,7/1/2017,185.12
IBSEP2002,7/1/2017,184.4
IBOCT2002,7/1/2017,183.68
IBNOV2002,7/1/2017,174.56
IBDEC2002,7/1/2017,174.04
IBJAN2001,7/1/2017,248.96
IBFEB2001,7/1/2017,247.72
IBMAR2001,7/1/2017,246.44
IBAPR2001,7/1/2017,245.2
IBMAY2001,7/1/2017,228.72
IBJUN2001,7/1/2017,227.76
IBJUL2001,7/1/2017,226.84
IBAUG2001,7/1/2017,225.76
IBSEP2001,7/1/2017,224.68
IBOCT2001,7/1/2017,223.6
IBNOV2001,7/1/2017,191.2
IBDEC2001,7/1/2017,190.60
IBJAN2000,7/1/2017,266.92
IBFEB2000,7/1/2017,265.56
IBMAR2000,7/1/2017,264.20
IBAPR2000,7/1/2017,262.88
IBMAY2000,7/1/2017,268.96
IBJUN2000,7/1/2017,267.72
IBJUL2000,7/1/2017,266.48
IBAUG2000,7/1/2017,265.08
IBSEP2000,7/1/2017,263.68
IBOCT2000,7/1/2017,262.32
IBNOV2000,7/1/2017,251.16
IBDEC2000,7/1/2017,250.08
IBJAN1999,7/1/2017,276.28
IBFEB1999,7/1/2017,274.88
IBMAR1999,7/1/2017,273.52
IBAPR1999,7/1/2017,272.16
IBMAY1999,7/1/2017,271.72
IBJUN1999,7/1/2017,270.52
IBJUL1999,7/1/2017,269.36
IBAUG1999,7/1/2017,268
IBSEP1999,7/1/2017,266.64
IBOCT1999,7/1/2017,265.32
IBNOV1999,7/1/2017,269.28
IBDEC1999,7/1/2017,268.12
IBJAN2016,7/1/2017,101.68
IBFEB2016,7/1/2017,101.44
IBMAR2016,7/1/2017,101.2
IBAPR2016,7/1/2017,100.96
IBMAY2016,7/1/2017,101.32
IBJUN2016,7/1/2017,101.08
IBJUL2016,7/1/2017,100.84
IBAUG2016,7/1/2017,100
IBSEP2016,7/1/2017,100
IBOCT2016,7/1/2017,100
IBNOV2016,7/1/2017,100
IBDEC2016,7/1/2017,100
IBJAN2015,7/1/2017,102.28
IBFEB2015,7/1/2017,102.08
IBMAR2015,7/1/2017,101.84
IBAPR2015,7/1/2017,101.6
IBMAY2015,7/1/2017,102.0
IBJUN2015,7/1/2017,101.76
IBJUL2015,7/1/2017,101.52
IBAUG2015,7/1/2017,101.32
IBSEP2015,7/1/2017,101.08
IBOCT2015,7/1/2017,100.84
IBNOV2015,7/1/2017,102.16
IBDEC2015,7/1/2017,101.92
IBJAN2014,7/1/2017,104.4
IBFEB2014,7/1/2017,104.16
IBMAR2014,7/1/2017,103.88
IBAPR2014,7/1/2017,103.64
IBMAY2014,7/1/2017,103.96
IBJUN2014,7/1/2017,103.68
IBJUL2014,7/1/2017,103.44
IBAUG2014,7/1/2017,103.2
IBSEP2014,7/1/2017,102.96
IBOCT2014,7/1/2017,102.72
IBNOV2014,7/1/2017,102.76
IBDEC2014,7/1/2017,102.52
IBJAN2013,7/1/2017,105.36
IBFEB2013,7/1/2017,105.12
IBMAR2013,7/1/2017,104.88
IBAPR2013,7/1/2017,104.64
IBMAY2013,7/1/2017,104.96
IBJUN2013,7/1/2017,104.72
IBJUL2013,7/1/2017,104.48
IBAUG2013,7/1/2017,104.24
IBSEP2013,7/1/2017,104
IBOCT2013,7/1/2017,103.76
IBNOV2013,7/1/2017,104.92
IBDEC2013,7/1/2017,104.68
IBSEP1998,7/1/2017,284.32
IBOCT1998,7/1/2017,282.88
IBNOV1998,7/1/2017,278.68
IBDEC1998,7/1/2017,277.48
IBJAN2017,7/1/2017,100
IBFEB2017,7/1/2017,100
IBMAR2017,7/1/2017,100
IBAPR2017,7/1/2017,100
IBMAY2017,7/1/2017,100
IBJUN2017,7/1/2017,100
IBJUL2017,7/1/2017,100
IBJAN2016,8/1/2017,101.92
IBFEB2016,8/1/2017,101.68
IBMAR2016,8/1/2017,101.44
IBAPR2016,8/1/2017,101.2
IBMAY2016,8/1/2017,101.56
IBJUN2016,8/1/2017,101.32
IBJUL2016,8/1/2017,101.08
IBAUG2016,8/1/2017,100.84
IBSEP2016,8/1/2017,100
IBOCT2016,8/1/2017,100
IBNOV2016,8/1/2017,100
IBDEC2016,8/1/2017,100
IBJAN2015,8/1/2017,102.52
IBFEB2015,8/1/2017,102.28
IBMAR2015,8/1/2017,102.08
IBAPR2015,8/1/2017,101.84
IBMAY2015,8/1/2017,102.24
IBJUN2015,8/1/2017,102.0
IBJUL2015,8/1/2017,101.76
IBAUG2015,8/1/2017,101.52
IBSEP2015,8/1/2017,101.32
IBOCT2015,8/1/2017,101.08
IBNOV2015,8/1/2017,102.4
IBDEC2015,8/1/2017,102.16
IBJAN2014,8/1/2017,104.68
IBFEB2014,8/1/2017,104.4
IBMAR2014,8/1/2017,104.16
IBAPR2014,8/1/2017,103.88
IBMAY2014,8/1/2017,104.20
IBJUN2014,8/1/2017,103.96
IBJUL2014,8/1/2017,103.68
IBAUG2014,8/1/2017,103.44
IBSEP2014,8/1/2017,103.2
IBOCT2014,8/1/2017,102.96
IBNOV2014,8/1/2017,103.00
IBDEC2014,8/1/2017,102.76
IBJAN2013,8/1/2017,105.6
IBFEB2013,8/1/2017,105.36
IBMAR2013,8/1/2017,105.12
IBAPR2013,8/1/2017,104.88
IBMAY2013,8/1/2017,105.2
IBJUN2013,8/1/2017,104.96
IBJUL2013,8/1/2017,104.72
IBAUG2013,8/1/2017,104.48
IBSEP2013,8/1/2017,104.24
IBOCT2013,8/1/2017,104
IBNOV2013,8/1/2017,105.16
IBDEC2013,8/1/2017,104.92
IBJAN2012,8/1/2017,109.08
IBFEB2012,8/1/2017,108.92
IBMAR2012,8/1/2017,108.68
IBAPR2012,8/1/2017,108.44
IBMAY2012,8/1/2017,107.80
IBJUN2012,8/1/2017,107.64
IBJUL2012,8/1/2017,107.44
IBAUG2012,8/1/2017,107.28
IBSEP2012,8/1/2017,106.28
IBOCT2012,8/1/2017,106.04
IBNOV2012,8/1/2017,106.08
IBDEC2012,8/1/2017,105.84
IBJAN2011,8/1/2017,112.04
IBFEB2011,8/1/2017,111.84
IBMAR2011,8/1/2017,111.6
IBAPR2011,8/1/2017,111.32
IBMAY2011,8/1/2017,112.04
IBJUN2011,8/1/2017,111.84
IBJUL2011,8/1/2017,111.68
IBAUG2011,8/1/2017,111.48
IBSEP2011,8/1/2017,111.24
IBOCT2011,8/1/2017,110.96
IBNOV2011,8/1/2017,109.44
IBDEC2011,8/1/2017,109.28
IBJAN2010,8/1/2017,116.96
IBFEB2010,8/1/2017,116.76
IBMAR2010,8/1/2017,116.48
IBAPR2010,8/1/2017,116.16
IBMAY2010,8/1/2017,114.8
IBJUN2010,8/1/2017,114.60
IBJUL2010,8/1/2017,114.4
IBAUG2010,8/1/2017,114.20
IBSEP2010,8/1/2017,113.92
IBOCT2010,8/1/2017,113.64
IBNOV2010,8/1/2017,112.4
IBDEC2010,8/1/2017,112.20
IBJAN2009,8/1/2017,123.84
IBFEB2009,8/1/2017,123.56
IBMAR2009,8/1/2017,123.2
IBAPR2009,8/1/2017,122.84
IBMAY2009,8/1/2017,115.88
IBJUN2009,8/1/2017,115.68
IBJUL2009,8/1/2017,115.48
IBAUG2009,8/1/2017,115.28
IBSEP2009,8/1/2017,115.00
IBOCT2009,8/1/2017,114.72
IBNOV2009,8/1/2017,117.40
IBDEC2009,8/1/2017,117.2
IBJAN2008,8/1/2017,135.36
IBFEB2008,8/1/2017,135.00
IBMAR2008,8/1/2017,134.56
IBAPR2008,8/1/2017,134.12
IBMAY2008,8/1/2017,120.76
IBJUN2008,8/1/2017,120.56
IBJUL2008,8/1/2017,120.36
IBAUG2008,8/1/2017,120.16
IBSEP2008,8/1/2017,119.88
IBOCT2008,8/1/2017,119.6
IBNOV2008,8/1/2017,124.4
IBDEC2008,8/1/2017,124.12
IBJAN2007,8/1/2017,143.6
IBFEB2007,8/1/2017,143.2
IBMAR2007,8/1/2017,142.72
IBAPR2007,8/1/2017,142.24
IBMAY2007,8/1/2017,139.76
IBJUN2007,8/1/2017,139.40
